,Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
15939,2000-09-01,2000,9,1,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.0059409999999999,0.014,8,13,0.666667,0.8,22,9.0,1.291667,3.0,0,4.0,19.458333,26.0,22,25
15940,2000-09-02,2000,9,2,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.014294,0.029,10,27,0.8,1.4,23,16.0,2.833333,5.0,8,7.0,26.791667,44.0,20,42
15941,2000-09-03,2000,9,3,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.014059,0.034,8,31,1.066667,1.6,1,18.0,3.75,17.0,22,24.0,28.583333000000003,47.0,22,44
15942,2000-09-04,2000,9,4,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.022765,0.033,8,31,0.720833,1.1,0,13.0,5.166667,22.0,3,31.0,19.833333,39.0,0,37
15943,2000-09-05,2000,9,5,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.015471,0.027,10,25,0.479167,0.5,0,6.0,2.761905,5.0,19,7.0,14.958332999999998,29.0,20,27
15944,2000-09-06,2000,9,6,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.014882,0.029,10,27,0.45,0.5,0,6.0,3.166667,5.0,17,7.0,18.727273,41.0,22,39
15945,2000-09-07,2000,9,7,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.011846,0.022,11,20,0.716667,0.8,2,9.0,6.9583330000000005,17.0,11,24.0,36.875,51.0,12,48
15946,2000-09-08,2000,9,8,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.016353,0.028,10,26,0.633333,0.8,22,9.0,7.0,11.0,17,16.0,33.5,46.0,21,43
15947,2000-09-09,2000,9,9,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.026706,0.057,10,58,0.920833,1.4,23,16.0,8.958333,17.0,9,24.0,38.583333,59.0,20,56
15948,2000-09-10,2000,9,10,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.032706,0.04,11,37,0.895833,1.4,0,16.0,6.125,14.0,10,20.0,24.25,39.0,0,37
15949,2000-09-11,2000,9,11,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.033882,0.045,9,42,0.666667,0.8,12,9.0,2.772727,5.0,6,7.0,23.708333,44.0,7,42
15950,2000-09-12,2000,9,12,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.018588,0.032,9,30,0.633333,0.7,8,8.0,4.625,12.0,8,17.0,29.416667,49.0,8,46
15951,2000-09-13,2000,9,13,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.019941,0.037,9,34,0.608333,0.7,0,8.0,4.25,7.0,18,10.0,25.083333,46.0,19,43
15952,2000-09-14,2000,9,14,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.041273,0.045,16,42,0.6,0.7,0,8.0,4.315789,9.0,6,13.0,22.526316,29.0,6,27
15953,2000-09-15,2000,9,15,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.020824,0.035,8,32,0.608333,0.7,7,8.0,3.125,6.0,6,9.0,26.05,47.0,6,44
15954,2000-09-16,2000,9,16,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.009412,0.017,8,16,0.4375,0.6,23,7.0,3.083333,5.0,19,7.0,15.75,28.0,19,26
15955,2000-09-17,2000,9,17,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.022353,0.032,10,30,0.454167,0.6,0,7.0,5.125,8.0,21,11.0,20.166667,37.0,21,35
15956,2000-09-18,2000,9,18,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.009647,0.023,9,21,0.695833,0.9,12,10.0,13.318182,21.0,21,30.0,46.541667,65.0,21,63
15957,2000-09-19,2000,9,19,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.012765,0.022,9,20,0.779167,1.0,12,11.0,6.7083330000000005,16.0,1,23.0,32.772727,56.0,0,53
15958,2000-09-20,2000,9,20,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.034412,0.044,10,41,0.758333,0.9,20,10.0,13.0,21.0,10,30.0,36.041667,81.0,18,80
15959,2000-09-21,2000,9,21,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.014833,0.023,12,21,0.591667,0.9,0,10.0,8.285714,24.0,5,34.0,27.0,42.0,5,40
15960,2000-09-22,2000,9,22,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.011471,0.025,9,23,0.495833,0.9,23,10.0,4.291667,8.0,20,11.0,22.708333,44.0,20,42
15961,2000-09-23,2000,9,23,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.011176,0.022,9,20,0.929167,1.3,7,15.0,4.166667,8.0,4,11.0,31.416667,41.0,1,39
15962,2000-09-24,2000,9,24,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.014176,0.016,10,15,0.675,0.8,0,9.0,5.3333330000000005,9.0,3,13.0,20.291667,33.0,2,31
15963,2000-09-25,2000,9,25,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.007824,0.013,7,12,0.504167,0.6,12,7.0,3.363636,5.0,6,7.0,18.583333,28.0,17,26
15964,2000-09-26,2000,9,26,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.003412,0.0069999999999999,8,6,0.525,0.7,23,8.0,4.041667,11.0,22,16.0,18.541667,23.0,7,22
15965,2000-09-27,2000,9,27,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.009118,0.019,9,18,0.658333,0.8,23,9.0,8.625,14.0,1,20.0,28.291667,45.0,19,42
15966,2000-09-28,2000,9,28,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.008294,0.016,7,15,0.620833,0.8,0,9.0,7.625,13.0,1,19.0,25.458333,37.0,0,35
15967,2000-09-29,2000,9,29,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.004667,0.017,9,16,0.533333,1.0,23,11.0,5.681818,12.0,23,17.0,25.55,37.0,17,35
15968,2000-09-30,2000,9,30,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.010706,0.022,11,20,1.120833,1.8,5,20.0,7.208333,19.0,7,27.0,30.416667,40.0,21,38
15969,2000-10-01,2000,10,1,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.012,0.026,9,24,1.05,1.7,7,19.0,8.25,20.0,7,29.0,32.666667,43.0,18,41
15970,2000-10-02,2000,10,2,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.006071,0.016,10,15,1.054167,1.8,23,20.0,9.416667,17.0,23,24.0,35.809524,46.0,18,43
15971,2000-10-03,2000,10,3,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.019706,0.029,9,27,1.233333,2.1,1,24.0,13.75,20.0,1,29.0,40.25,59.0,17,56
15972,2000-10-04,2000,10,4,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.018,0.033,10,31,0.866667,1.1,10,13.0,7.541666999999999,14.0,7,20.0,33.25,59.0,18,56
15973,2000-10-05,2000,10,5,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.004588,0.006,7,6,0.708333,1.0,0,11.0,6.041667,12.0,16,17.0,24.708333,30.0,16,28
15974,2000-10-06,2000,10,6,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.014353,0.018,20,17,0.841667,1.1,12,13.0,7.863636,20.0,9,29.0,29.583333000000003,43.0,8,41
15975,2000-10-07,2000,10,7,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.018235,0.027,8,25,0.479167,0.5,0,6.0,5.2083330000000005,9.0,7,13.0,18.875,26.0,16,25
15976,2000-10-08,2000,10,8,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.009588,0.018,8,17,0.425,0.5,0,6.0,7.333333,14.0,19,20.0,17.458333,26.0,19,25
15977,2000-10-09,2000,10,9,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.009412,0.017,7,16,0.4625,0.5,0,6.0,12.708333,27.0,6,39.0,20.666667,29.0,17,27
15978,2000-10-10,2000,10,10,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.0074709999999999,0.016,9,15,0.533333,0.8,22,9.0,10.666667,26.0,21,37.0,23.791667,37.0,20,35
15979,2000-10-11,2000,10,11,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.016353,0.028,9,26,0.716667,0.9,8,10.0,11.409091,27.0,6,39.0,30.761905,44.0,17,42
15980,2000-10-12,2000,10,12,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.012176,0.024,9,22,0.8625,1.3,10,15.0,13.125,28.0,7,40.0,39.833333,59.0,18,56
15981,2000-10-13,2000,10,13,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.011647,0.026,9,24,0.8,1.0,23,11.0,14.041667000000002,29.0,23,41.0,46.916667,66.0,18,64
15982,2000-10-14,2000,10,14,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.017471,0.028,9,26,0.970833,1.2,1,14.0,22.875,34.0,0,49.0,48.791667,67.0,18,65
15983,2000-10-15,2000,10,15,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.028412,0.052,9,48,0.783333,1.7,23,19.0,14.125,23.0,6,33.0,39.458333,71.0,19,69
15984,2000-10-16,2000,10,16,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.006286,0.009,10,8,0.745833,1.6,0,18.0,5.041667,19.0,18,27.0,18.047619,25.0,20,24
15985,2000-10-17,2000,10,17,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.012647,0.021,20,19,0.5625,0.7,12,8.0,7.166667,12.0,7,17.0,22.958333,31.0,19,29
15986,2000-10-18,2000,10,18,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.004235,0.012,23,11,0.6625,0.9,18,10.0,9.5,23.0,19,33.0,24.416667,29.0,5,27
15987,2000-10-19,2000,10,19,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.011647,0.023,9,21,0.6375,0.7,0,8.0,8.380952,19.0,5,27.0,26.583333000000003,39.0,21,37
15988,2000-10-20,2000,10,20,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.006176,0.015,8,14,0.791667,1.1,23,13.0,12.541667,36.0,6,51.0,38.375,53.0,20,50
15989,2000-10-21,2000,10,21,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.014471,0.021,9,19,1.0,1.2,23,14.0,23.416667,42.0,11,59.0,52.791667,73.0,18,71
15990,2000-10-22,2000,10,22,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.011294,0.02,8,19,0.554167,1.1,0,13.0,5.25,9.0,21,13.0,20.625,34.0,17,32
15991,2000-10-23,2000,10,23,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.005059,0.011,7,10,0.629167,0.8,13,9.0,9.909091,23.0,5,33.0,32.083333,43.0,18,41
15992,2000-10-24,2000,10,24,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.005706,0.012,7,11,0.9125,1.1,22,13.0,17.541667,28.0,6,40.0,41.666667,51.0,16,48
15993,2000-10-25,2000,10,25,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.010471,0.026,9,24,1.025,1.3,7,15.0,13.208332999999998,24.0,7,34.0,42.857143,61.0,19,58
15994,2000-10-26,2000,10,26,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.003529,0.0069999999999999,9,6,1.625,2.0,5,23.0,13.333332999999998,23.0,12,33.0,58.875,100.0,13,100
15995,2000-10-27,2000,10,27,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.002824,0.005,7,5,2.1875,2.8,6,32.0,14.958332999999998,28.0,20,40.0,56.041667,64.0,11,62
15996,2000-10-28,2000,10,28,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.022471,0.024,21,22,0.975,2.4,0,27.0,7.416666999999999,18.0,0,26.0,26.375,59.0,1,56
15997,2000-10-29,2000,10,29,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.014529,0.023,7,21,0.354167,0.5,21,6.0,8.208333,15.0,22,21.0,19.25,28.0,18,26
15998,2000-10-30,2000,10,30,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.014412,0.018,8,17,0.441667,0.5,12,6.0,10.318182,26.0,7,37.0,24.708333,37.0,7,35
15999,2000-10-31,2000,10,31,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.013706,0.018,7,17,0.45,0.6,20,7.0,6.375,11.0,4,16.0,19.958333,34.0,18,32
16000,2000-11-01,2000,11,1,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.017706,0.023,9,21,0.445833,0.6,21,7.0,7.25,11.0,20,16.0,23.083333,38.0,18,36
16001,2000-11-02,2000,11,2,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.012882,0.024,7,22,0.4875,0.7,20,8.0,6.75,15.0,21,21.0,26.136364,43.0,17,41
16002,2000-11-03,2000,11,3,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.007882,0.016,8,15,0.933333,3.3,23,38.0,15.458332999999998,40.0,21,56.0,37.0,76.0,23,74
16003,2000-11-04,2000,11,4,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.011706,0.014,8,13,2.0625,4.9,3,55.0,17.791667,40.0,1,56.0,37.125,81.0,0,80
16004,2000-11-05,2000,11,5,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.013294,0.02,8,19,0.425,0.6,0,7.0,8.208333,14.0,5,20.0,16.541667,21.0,17,20
16005,2000-11-06,2000,11,6,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.0068239999999999,0.016,8,15,0.525,0.8,21,9.0,9.409091,16.0,5,23.0,23.0,35.0,17,33
16006,2000-11-07,2000,11,7,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.001909,0.002,13,2,0.65,0.8,0,9.0,14.541667000000002,31.0,5,44.0,24.0,32.0,18,30
16007,2000-11-08,2000,11,8,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.003706,0.0069999999999999,7,6,0.954167,2.3,23,26.0,13.375,29.0,20,41.0,32.208333,49.0,19,46
16008,2000-11-09,2000,11,9,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.006059,0.018,23,17,1.379167,2.5,0,28.0,19.875,59.0,6,80.0,32.166667,42.0,0,40
16009,2000-11-10,2000,11,10,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.003118,0.009,7,8,0.7125,0.9,0,10.0,6.041667,13.0,18,19.0,19.708333,32.0,11,30
16010,2000-11-11,2000,11,11,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.003235,0.006,21,6,0.6125,0.7,0,8.0,9.208333,17.0,12,24.0,13.083333,16.0,2,15
16011,2000-11-12,2000,11,12,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.005765,0.01,8,9,0.5,0.6,17,7.0,7.875,18.0,17,26.0,14.916667000000002,24.0,17,23
16012,2000-11-13,2000,11,13,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.001941,0.004,7,4,0.741667,0.9,13,10.0,9.541667,18.0,8,26.0,21.791667,29.0,14,27
16013,2000-11-14,2000,11,14,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.004882,0.01,20,9,0.858333,0.9,7,10.0,9.5,18.0,6,26.0,28.583333000000003,36.0,15,34
16014,2000-11-15,2000,11,15,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.005529,0.011,9,10,0.583333,0.7,21,8.0,10.708333,18.0,6,26.0,21.916667,29.0,17,27
16015,2000-11-16,2000,11,16,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.003412,0.0069999999999999,7,6,0.708333,0.8,13,9.0,20.409091,28.0,20,40.0,30.5,38.0,16,36
16016,2000-11-17,2000,11,17,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.010529,0.014,10,13,0.7625,1.0,8,11.0,14.125,28.0,6,40.0,27.791667,36.0,8,34
16017,2000-11-18,2000,11,18,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.005882,0.012,8,11,0.558333,0.7,21,8.0,11.708333,18.0,5,26.0,24.333333,29.0,23,27
16018,2000-11-19,2000,11,19,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.004471,0.01,8,9,0.629167,0.7,0,8.0,19.0,30.0,20,43.0,24.833333,29.0,17,27
16019,2000-11-20,2000,11,20,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.004471,0.0069999999999999,7,6,0.804167,0.9,8,10.0,25.521739,46.0,4,64.0,31.916667,40.0,16,38
16020,2000-11-21,2000,11,21,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.005765,0.008,8,7,0.6125,0.7,0,8.0,16.333333,25.0,5,36.0,24.833333,29.0,23,27
16021,2000-11-22,2000,11,22,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.009941,0.015,22,14,0.579167,0.7,20,8.0,14.333332999999998,20.0,21,29.0,26.458333000000003,34.0,17,32
16022,2000-11-23,2000,11,23,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.014,0.02,7,19,0.454167,0.6,0,7.0,11.833333,16.0,21,23.0,20.5,27.0,18,25
16023,2000-11-24,2000,11,24,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.0068239999999999,0.015,8,14,0.591667,0.9,23,10.0,14.75,26.0,8,37.0,30.625,39.0,18,37
16024,2000-11-25,2000,11,25,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.009294,0.011,17,10,0.808333,1.1,5,13.0,17.666667,35.0,3,50.0,31.666667,38.0,3,36
16025,2000-11-26,2000,11,26,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.008118,0.024,7,22,0.616667,0.9,22,10.0,7.666666999999999,18.0,17,26.0,24.875,37.0,17,35
16026,2000-11-27,2000,11,27,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.0017059999999999,0.003,7,3,0.808333,0.9,9,10.0,17.636364,26.0,5,37.0,21.5,31.0,0,29
16027,2000-11-28,2000,11,28,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.002294,0.003,7,3,0.804167,0.9,13,10.0,16.0,25.0,21,36.0,26.666667,36.0,20,34
16028,2000-11-29,2000,11,29,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.003647,0.0069999999999999,7,6,0.745833,0.9,0,10.0,14.75,28.0,7,40.0,25.916667,31.0,18,29
16029,2000-11-30,2000,11,30,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.008235,0.011,19,10,0.658333,0.8,0,9.0,11.291667,21.0,6,30.0,23.375,32.0,1,30
16030,2000-12-01,2000,12,1,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.011353,0.015,8,14,0.5875,0.7,12,8.0,11.875,19.0,5,27.0,23.5,31.0,5,29
16031,2000-12-02,2000,12,2,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.013765,0.02,8,19,0.533333,0.6,0,7.0,12.416667,19.0,5,27.0,23.583333,32.0,17,30
16032,2000-12-03,2000,12,3,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.007059,0.018,8,17,0.591667,0.9,23,10.0,15.125,29.0,19,41.0,28.208333000000003,39.0,18,37
16033,2000-12-04,2000,12,4,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.004176,0.0069999999999999,7,6,1.204167,3.3,23,38.0,38.043478,86.0,22,105.0,40.125,70.0,23,68
16034,2000-12-05,2000,12,5,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.009118,0.018,22,17,1.620833,3.5,1,40.0,34.5,63.0,5,85.0,40.333333,69.0,1,67
16035,2000-12-06,2000,12,6,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.007706,0.019,8,18,0.591667,0.9,22,10.0,10.958333,19.0,23,27.0,24.166667,35.0,17,33
16036,2000-12-07,2000,12,7,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.004,0.0069999999999999,7,6,0.766667,0.9,0,10.0,19.791667,30.0,9,43.0,29.047619,34.0,4,32
16037,2000-12-08,2000,12,8,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.001353,0.002,7,2,0.8125,1.0,20,11.0,16.708333,23.0,11,33.0,34.666667,37.0,6,35
16038,2000-12-09,2000,12,9,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.005059,0.013,8,12,0.808333,1.1,0,13.0,17.083333,29.0,5,41.0,29.791667,38.0,18,36
16039,2000-12-10,2000,12,10,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.003235,0.009,8,8,0.945833,1.2,22,14.0,18.0,34.0,21,49.0,36.5,41.0,6,39
16040,2000-12-11,2000,12,11,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.0039229999999999,0.008,22,7,1.288889,1.7,14,19.0,21.761905,44.0,7,61.0,35.208333,43.0,9,41
16041,2000-12-12,2000,12,12,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.015824,0.017,10,16,0.579167,1.0,0,11.0,10.041667,25.0,7,36.0,22.708333,31.0,6,29
16042,2000-12-13,2000,12,13,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.006353,0.011,7,10,0.554167,0.7,21,8.0,15.25,22.0,6,31.0,30.5,41.0,19,39
16043,2000-12-14,2000,12,14,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.004,0.0069999999999999,20,6,0.7625,1.0,14,11.0,13.75,23.0,19,33.0,30.416667,40.0,14,38
16044,2000-12-15,2000,12,15,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.004647,0.012,7,11,0.645833,0.8,20,9.0,14.875,26.0,10,37.0,30.181818,40.0,16,38
16045,2000-12-16,2000,12,16,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.0069999999999999,0.009,12,8,0.6375,0.8,0,9.0,7.791666999999999,14.0,2,20.0,30.291667,36.0,23,34
16046,2000-12-17,2000,12,17,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.005765,0.014,7,13,0.683333,0.8,0,9.0,7.666666999999999,16.0,13,23.0,27.416667,44.0,16,42
16047,2000-12-18,2000,12,18,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.004882,0.01,7,9,0.609524,0.9,23,10.0,15.190476,24.0,22,34.0,21.142857,26.0,7,25
16048,2000-12-19,2000,12,19,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.002294,0.003,7,3,1.125,1.6,11,18.0,30.608696,57.0,9,77.0,24.521739,32.0,11,30
16049,2000-12-20,2000,12,20,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.005412,0.011,9,10,0.683333,0.9,0,10.0,19.608696,29.0,21,41.0,21.304348,24.0,15,23
16050,2000-12-21,2000,12,21,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.002588,0.004,7,4,0.9125,1.2,13,14.0,31.304348,62.0,21,84.0,31.391304,42.0,22,40
16051,2000-12-22,2000,12,22,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.008294,0.014,19,13,0.908333,1.2,15,14.0,25.478261,37.0,9,52.0,33.478261,41.0,12,39
16052,2000-12-23,2000,12,23,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.006,0.011,7,10,0.620833,0.8,20,9.0,16.25,20.0,15,29.0,26.958333000000003,35.0,19,33
16053,2000-12-24,2000,12,24,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.006529,0.017,23,16,0.875,1.0,11,11.0,37.875,58.0,15,79.0,35.916667,41.0,8,39
16054,2000-12-25,2000,12,25,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.022529,0.026,7,24,0.516667,0.8,0,9.0,12.125,15.0,0,21.0,21.0,25.0,0,24
16055,2000-12-26,2000,12,26,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.012,0.021,10,19,0.570833,0.7,11,8.0,13.857143,21.0,8,30.0,29.625,41.0,7,39
16056,2000-12-27,2000,12,27,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.008824,0.012,10,11,0.6875,0.8,13,9.0,18.333333,28.0,7,40.0,35.208333,43.0,8,41
16057,2000-12-28,2000,12,28,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.011647,0.019,8,18,0.6125,0.7,0,8.0,13.416667000000002,19.0,20,27.0,26.863636,32.0,7,30
16058,2000-12-29,2000,12,29,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.003647,0.01,7,9,0.670833,0.9,20,10.0,17.25,28.0,18,40.0,30.541667,38.0,16,36
16059,2000-12-30,2000,12,30,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.006235,0.009,23,8,0.6875,0.8,0,9.0,18.0,25.0,10,36.0,30.75,37.0,0,35
16060,2000-12-31,2000,12,31,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,0.01425,0.019,7,18,0.541667,0.6,0,7.0,13.0,20.0,21,29.0,25.75,37.0,21,35
16061,2000-01-01,2000,1,1,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.001941,0.004,8,4,0.652632,1.1,23,13.0,16.541667,26.0,21,37.0,28.041667,38.0,23,36
16062,2000-01-02,2000,1,2,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.009588,0.012,11,11,0.833333,1.6,2,18.0,13.791667000000002,29.0,2,41.0,35.375,45.0,17,42
16063,2000-01-03,2000,1,3,56TH AVE AT SPRINGFIELD BLVD,New York,Queens,New York,0.004235,0.016,23,15,0.383333,0.7,19,8.0,9.958333,19.0,6,27.0,32.875,41.0,0,39
