,price,model,year,title_status,mileage,state,condition_1,brand_chevrolet,brand_dodge,brand_ford,brand_nissan,brand_other,color_black,color_blue,color_gray,color_other,color_red,color_silver,color_white
908,30700,36,2017,0,20328.0,3,1260.0,0,1,0,0,0,0,0,0,1,0,0,0
909,3000,32,2012,0,149332.0,19,12960.0,0,1,0,0,0,0,0,1,0,0,0,0
910,26500,36,2019,0,28551.0,3,11520.0,0,1,0,0,0,0,0,1,0,0,0,0
911,20800,15,2019,0,35098.0,3,11520.0,0,1,0,0,0,0,0,1,0,0,0,0
912,20800,15,2019,0,35365.0,3,11520.0,0,1,0,0,0,0,0,1,0,0,0,0
913,5100,32,2015,0,88398.0,3,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
914,18900,14,2019,0,27957.0,3,11520.0,0,1,0,0,0,1,0,0,0,0,0,0
915,24000,36,2019,0,30161.0,3,11520.0,0,1,0,0,0,0,0,0,0,0,1,0
916,38800,14,2015,0,26292.0,3,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
917,24500,36,2019,0,25780.0,3,11520.0,0,1,0,0,0,0,0,0,0,0,0,1
918,24500,36,2019,0,25032.0,3,11520.0,0,1,0,0,0,1,0,0,0,0,0,0
919,6500,32,2016,0,72248.0,24,2880.0,0,1,0,0,0,0,1,0,0,0,0,0
920,24000,36,2019,0,30630.0,3,11520.0,0,1,0,0,0,0,0,1,0,0,0,0
921,18000,32,2014,0,86125.0,3,1260.0,0,1,0,0,0,0,0,0,1,0,0,0
922,24000,36,2019,0,30408.0,3,11520.0,0,1,0,0,0,0,0,0,0,0,0,1
923,23500,36,2019,0,35443.0,3,11520.0,0,1,0,0,0,0,0,0,0,0,1,0
924,4500,117,2014,0,95377.0,3,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
925,25900,36,2019,0,32724.0,3,11520.0,0,1,0,0,0,0,0,0,0,0,1,0
926,13900,12,2019,0,45089.0,3,11520.0,0,1,0,0,0,0,0,1,0,0,0,0
927,14200,65,2019,0,35948.0,3,11520.0,0,1,0,0,0,0,0,0,0,0,1,0
928,15400,12,2019,0,41601.0,3,11520.0,0,1,0,0,0,0,1,0,0,0,0,0
929,17500,14,2019,0,26370.0,36,1440.0,0,1,0,0,0,0,0,1,0,0,0,0
930,17500,12,2019,0,18271.0,36,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
931,18000,12,2019,0,9476.0,36,1440.0,0,1,0,0,0,0,0,0,0,0,0,1
932,25200,32,2012,0,80899.0,24,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
933,14100,12,2018,0,57394.0,36,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
934,13300,12,2018,0,42190.0,3,11520.0,0,1,0,0,0,0,0,0,0,0,0,1
935,16200,12,2019,0,22591.0,29,1260.0,0,1,0,0,0,1,0,0,0,0,0,0
936,13300,12,2018,0,48681.0,3,11520.0,0,1,0,0,0,0,0,1,0,0,0,0
937,13100,12,2018,0,42621.0,3,11520.0,0,1,0,0,0,0,0,0,0,0,1,0
938,15500,12,2017,0,27761.0,3,11520.0,0,1,0,0,0,0,0,0,0,0,1,0
939,4500,32,2013,1,107768.0,3,1080.0,0,1,0,0,0,0,0,0,0,0,0,1
940,28400,36,2019,0,14355.0,4,4320.0,0,1,0,0,0,0,0,1,0,0,0,0
941,17400,12,2019,0,9467.0,4,4320.0,0,1,0,0,0,0,0,1,0,0,0,0
942,6000,32,2014,0,122837.0,6,53.0,0,1,0,0,0,0,0,0,0,0,1,0
943,20700,14,2019,0,18313.0,39,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
944,20300,14,2019,0,19506.0,39,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
945,14000,65,2018,0,14750.0,29,1260.0,0,1,0,0,0,1,0,0,0,0,0,0
946,22000,14,2019,0,11280.0,39,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
947,17200,65,2019,0,13944.0,39,2880.0,0,1,0,0,0,0,1,0,0,0,0,0
948,15000,32,2016,0,26922.0,29,1260.0,0,1,0,0,0,0,1,0,0,0,0,0
949,17500,65,2019,0,12690.0,39,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
950,1300,32,2013,1,239822.0,16,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
951,1750,32,2014,1,74975.0,22,4320.0,0,1,0,0,0,0,0,0,0,1,0,0
952,16300,12,2019,0,28289.0,6,1260.0,0,1,0,0,0,0,0,0,0,1,0,0
953,15700,12,2019,0,38041.0,6,1260.0,0,1,0,0,0,0,0,0,0,1,0,0
954,10000,65,2017,0,52386.0,6,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
955,23100,15,2019,0,34391.0,6,1260.0,0,1,0,0,0,0,0,0,0,0,0,1
956,14900,12,2019,0,39515.0,6,1260.0,0,1,0,0,0,0,0,0,0,1,0,0
957,16700,65,2019,0,22074.0,39,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
958,16300,12,2019,0,28782.0,6,1260.0,0,1,0,0,0,0,0,0,0,0,0,1
959,25800,36,2019,0,30092.0,27,1260.0,0,1,0,0,0,0,0,0,0,1,0,0
960,23800,14,2019,0,26443.0,27,1260.0,0,1,0,0,0,1,0,0,0,0,0,0
961,16800,65,2019,0,28981.0,27,1260.0,0,1,0,0,0,0,0,0,0,1,0,0
962,15500,65,2019,0,32865.0,27,1260.0,0,1,0,0,0,0,0,0,0,0,0,1
963,6000,32,2014,0,117258.0,6,1380.0,0,1,0,0,0,0,1,0,0,0,0,0
964,26900,36,2019,0,16397.0,1,1200.0,0,1,0,0,0,0,0,0,0,0,0,1
965,16900,12,2019,0,16176.0,1,1200.0,0,1,0,0,0,0,0,0,0,0,0,1
966,19500,12,2019,0,1091.0,1,1200.0,0,1,0,0,0,0,0,1,0,0,0,0
967,15400,12,2019,0,17472.0,1,1200.0,0,1,0,0,0,1,0,0,0,0,0,0
968,2300,32,2012,0,123882.0,36,420.0,0,1,0,0,0,0,0,0,0,0,0,1
969,17000,15,2019,0,10341.0,3,1440.0,0,1,0,0,0,0,0,0,0,1,0,0
970,34000,36,2019,0,19695.0,24,120.0,0,1,0,0,0,1,0,0,0,0,0,0
971,13700,65,2017,0,51041.0,32,1440.0,0,1,0,0,0,1,0,0,0,0,0,0
972,19100,14,2018,0,22646.0,41,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
973,11800,65,2018,0,18138.0,41,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
974,27500,36,2019,0,23987.0,22,360.0,0,1,0,0,0,0,0,1,0,0,0,0
975,26900,36,2019,0,17160.0,22,360.0,0,1,0,0,0,1,0,0,0,0,0,0
976,27100,36,2019,0,26929.0,22,360.0,0,1,0,0,0,0,0,0,0,0,0,1
977,27200,36,2019,0,25815.0,22,360.0,0,1,0,0,0,0,0,0,0,0,0,1
978,9000,12,2017,0,81992.0,6,5760.0,0,1,0,0,0,0,0,0,0,0,1,0
979,22500,14,2019,0,5000.0,34,1260.0,0,1,0,0,0,0,0,1,0,0,0,0
980,7700,32,2015,0,62683.0,41,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
981,4500,117,2013,0,107224.0,6,5760.0,0,1,0,0,0,0,0,0,0,0,0,1
982,2200,32,2013,1,184905.0,9,960.0,0,1,0,0,0,0,0,1,0,0,0,0
983,21500,15,2019,0,35153.0,32,8640.0,0,1,0,0,0,1,0,0,0,0,0,0
984,18800,14,2019,0,26474.0,32,8640.0,0,1,0,0,0,0,0,0,1,0,0,0
985,21800,15,2019,0,30943.0,32,8640.0,0,1,0,0,0,0,0,0,0,1,0,0
986,20300,14,2019,0,17154.0,32,8640.0,0,1,0,0,0,1,0,0,0,0,0,0
987,8200,117,2016,0,79637.0,34,1260.0,0,1,0,0,0,0,0,0,0,0,0,1
988,19000,12,2019,0,12123.0,32,8640.0,0,1,0,0,0,0,0,0,0,1,0,0
989,8400,32,2016,0,107822.0,34,1260.0,0,1,0,0,0,0,1,0,0,0,0,0
990,19500,12,2019,0,10221.0,32,8640.0,0,1,0,0,0,0,1,0,0,0,0,0
991,7000,32,2015,0,95278.0,34,1260.0,0,1,0,0,0,0,1,0,0,0,0,0
992,19500,14,2019,0,13457.0,32,8640.0,0,1,0,0,0,0,0,1,0,0,0,0
993,8500,117,2014,0,69936.0,19,1260.0,0,1,0,0,0,0,1,0,0,0,0,0
994,20500,14,2019,0,13520.0,32,8640.0,0,1,0,0,0,0,0,1,0,0,0,0
995,4900,32,2014,0,96922.0,34,1260.0,0,1,0,0,0,0,0,0,0,0,1,0
996,20800,32,2014,0,72594.0,19,1260.0,0,1,0,0,0,1,0,0,0,0,0,0
997,28500,36,2019,0,17896.0,32,8640.0,0,1,0,0,0,0,0,0,0,0,1,0
998,21900,12,2019,0,11088.0,32,8640.0,0,1,0,0,0,0,0,0,0,0,1,0
999,15800,12,2019,0,29567.0,22,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
1000,33000,36,2019,0,15655.0,4,960.0,0,1,0,0,0,0,0,0,0,0,0,1
1001,22700,14,2019,0,26428.0,22,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
1002,21900,15,2019,0,29003.0,32,8640.0,0,1,0,0,0,0,0,0,0,0,0,1
1003,19300,15,2019,0,32229.0,32,8640.0,0,1,0,0,0,0,0,0,0,1,0,0
1004,30700,36,2019,0,26503.0,22,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
1005,19300,14,2019,0,15446.0,32,8640.0,0,1,0,0,0,1,0,0,0,0,0,0
1006,13750,12,2014,0,128556.0,3,300.0,0,1,0,0,0,0,0,0,0,0,0,1
1007,16400,12,2019,0,23369.0,22,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1008,19500,12,2019,0,8767.0,32,8640.0,0,1,0,0,0,1,0,0,0,0,0,0
1009,15100,12,2019,0,48319.0,22,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1010,28500,36,2019,0,15275.0,32,8640.0,0,1,0,0,0,1,0,0,0,0,0,0
1011,15300,12,2019,0,33826.0,22,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1012,20300,14,2019,0,16679.0,32,8640.0,0,1,0,0,0,0,0,0,0,0,0,1
1013,22000,15,2019,0,26184.0,32,8640.0,0,1,0,0,0,0,0,1,0,0,0,0
1014,16700,65,2019,0,21203.0,22,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
1015,19300,14,2019,0,17870.0,32,8640.0,0,1,0,0,0,1,0,0,0,0,0,0
1016,34100,36,2019,0,17909.0,16,1260.0,0,1,0,0,0,0,0,1,0,0,0,0
1017,14600,12,2019,0,41126.0,22,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1018,18200,12,2019,0,14098.0,32,8640.0,0,1,0,0,0,0,0,0,0,1,0,0
1019,33800,36,2019,0,15003.0,16,1260.0,0,1,0,0,0,1,0,0,0,0,0,0
1020,15900,65,2019,0,29105.0,22,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
1021,16500,12,2019,0,34794.0,32,8640.0,0,1,0,0,0,1,0,0,0,0,0,0
1022,29600,36,2019,0,20034.0,16,1260.0,0,1,0,0,0,0,0,0,0,0,1,0
1023,14100,12,2019,0,46942.0,22,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
1024,18200,12,2019,0,14753.0,32,8640.0,0,1,0,0,0,0,0,0,0,0,0,1
1025,18200,12,2019,0,14359.0,32,8640.0,0,1,0,0,0,1,0,0,0,0,0,0
1026,24300,15,2019,0,34922.0,16,1260.0,0,1,0,0,0,1,0,0,0,0,0,0
1027,15400,65,2019,0,20944.0,22,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1028,19000,65,2019,0,9877.0,32,8640.0,0,1,0,0,0,0,0,0,0,0,0,1
1029,19000,65,2019,0,8949.0,32,8640.0,0,1,0,0,0,1,0,0,0,0,0,0
1030,27800,14,2017,0,13627.0,7,1260.0,0,1,0,0,0,0,0,1,0,0,0,0
1031,18200,65,2019,0,18291.0,32,8640.0,0,1,0,0,0,0,1,0,0,0,0,0
1032,15000,65,2018,0,38029.0,32,8640.0,0,1,0,0,0,0,0,0,0,0,0,1
1033,19200,12,2017,0,32593.0,16,1260.0,0,1,0,0,0,0,0,1,0,0,0,0
1034,15500,12,2018,0,37352.0,32,8640.0,0,1,0,0,0,0,0,0,0,1,0,0
1035,24900,14,2017,0,23030.0,16,1260.0,0,1,0,0,0,0,0,0,1,0,0,0
1036,15500,65,2018,0,30671.0,32,8640.0,0,1,0,0,0,0,0,0,0,1,0,0
1037,7600,32,2012,1,79544.0,36,1020.0,0,1,0,0,0,0,0,0,0,0,0,1
1038,18400,65,2017,0,15027.0,16,1260.0,0,1,0,0,0,1,0,0,0,0,0,0
1039,14700,12,2018,0,29115.0,6,1440.0,0,1,0,0,0,0,0,0,0,0,0,1
1040,3900,32,2015,0,93604.0,6,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1041,5200,32,2015,0,100203.0,6,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
1042,17200,12,2019,0,35401.0,17,840.0,0,1,0,0,0,0,0,0,0,0,1,0
1043,18700,12,2019,0,20279.0,17,840.0,0,1,0,0,0,0,0,0,0,1,0,0
1044,32000,36,2019,0,26090.0,17,840.0,0,1,0,0,0,0,0,0,0,1,0,0
1045,14500,32,2015,0,107924.0,16,1260.0,0,1,0,0,0,0,0,0,0,0,0,1
1046,19400,12,2019,0,14906.0,17,840.0,0,1,0,0,0,1,0,0,0,0,0,0
1047,17300,12,2019,0,34407.0,17,840.0,0,1,0,0,0,1,0,0,0,0,0,0
1048,16700,65,2019,0,18049.0,17,840.0,0,1,0,0,0,0,0,0,1,0,0,0
1049,19100,12,2019,0,18132.0,17,840.0,0,1,0,0,0,0,0,0,0,0,0,1
1050,11100,32,2013,0,109176.0,9,1260.0,0,1,0,0,0,1,0,0,0,0,0,0
1051,32000,36,2019,0,25456.0,17,840.0,0,1,0,0,0,1,0,0,0,0,0,0
1052,16900,12,2019,0,38375.0,17,840.0,0,1,0,0,0,0,0,0,0,0,1,0
1053,18000,15,2017,0,39792.0,15,8640.0,0,1,0,0,0,0,1,0,0,0,0,0
1054,17800,12,2019,0,30403.0,17,840.0,0,1,0,0,0,0,0,0,0,0,0,1
1055,18000,12,2019,0,28252.0,17,840.0,0,1,0,0,0,0,0,0,0,0,0,1
1056,17500,12,2019,0,31904.0,17,840.0,0,1,0,0,0,0,0,0,0,0,0,1
1057,14500,12,2018,0,24336.0,22,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1058,18500,12,2019,0,23961.0,17,840.0,0,1,0,0,0,0,0,0,0,0,1,0
1059,18600,12,2019,0,22919.0,17,840.0,0,1,0,0,0,0,0,0,0,0,1,0
1060,32000,36,2019,0,22863.0,17,840.0,0,1,0,0,0,0,0,0,0,1,0,0
1061,17000,12,2019,0,38817.0,17,840.0,0,1,0,0,0,1,0,0,0,0,0,0
1062,16000,12,2019,0,48854.0,17,840.0,0,1,0,0,0,0,0,0,0,0,0,1
1063,18000,12,2019,0,27288.0,17,840.0,0,1,0,0,0,0,0,0,0,0,0,1
1064,15900,15,2020,0,5284.0,32,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1065,6200,32,2016,0,99988.0,0,1260.0,0,1,0,0,0,0,0,0,0,0,1,0
1066,3700,32,2013,0,84109.0,0,1260.0,0,1,0,0,0,1,0,0,0,0,0,0
1067,24000,32,2012,0,88539.0,18,1260.0,0,1,0,0,0,0,0,0,0,0,0,1
1068,20800,117,2013,0,33739.0,22,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1069,18500,32,2012,0,101017.0,18,1260.0,0,1,0,0,0,0,0,0,0,0,0,1
1070,18300,14,2019,0,13906.0,32,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
1071,21000,15,2019,0,20601.0,32,4320.0,0,1,0,0,0,0,0,1,0,0,0,0
1072,1300,117,2013,1,135561.0,35,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1073,11900,15,2019,0,23421.0,32,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
1074,950,117,2012,1,145174.0,14,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1075,26800,36,2019,0,21309.0,32,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
1076,800,117,2012,1,217576.0,27,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1077,21000,12,2019,0,10350.0,32,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1078,1900,32,2012,1,157636.0,7,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1079,33500,36,2019,0,8605.0,32,4320.0,0,1,0,0,0,0,0,0,0,0,0,1
1080,900,32,2013,1,139404.0,5,2880.0,0,1,0,0,0,0,1,0,0,0,0,0
1081,21000,12,2019,0,10170.0,32,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
1082,26800,36,2019,0,22272.0,32,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1083,5700,117,2016,0,101906.0,36,2880.0,0,1,0,0,0,0,1,0,0,0,0,0
1084,18500,14,2019,0,27019.0,32,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1085,33000,36,2019,0,10930.0,32,4320.0,0,1,0,0,0,0,0,0,0,0,0,1
1086,11000,12,2019,0,73552.0,36,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1087,15800,12,2019,0,37107.0,32,2880.0,0,1,0,0,0,0,1,0,0,0,0,0
1088,3600,32,2013,1,124247.0,16,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1089,16300,12,2019,0,36993.0,32,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1090,2700,32,2015,0,67133.0,36,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1091,12800,12,2019,0,33580.0,32,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1092,9700,32,2015,0,94140.0,36,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
1093,18300,65,2019,0,10447.0,32,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1094,16000,15,2019,0,10229.0,9,1140.0,0,1,0,0,0,0,0,0,0,0,1,0
1095,21000,12,2019,0,6269.0,32,4320.0,0,1,0,0,0,0,0,1,0,0,0,0
1096,3700,32,2014,0,98699.0,36,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1097,33000,36,2019,0,10631.0,9,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
1098,14700,12,2019,0,44381.0,32,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1099,33000,36,2019,0,13960.0,9,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1100,15900,12,2019,0,14051.0,32,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1101,33000,36,2019,0,20800.0,9,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
1102,33000,36,2019,0,8873.0,9,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
1103,32500,36,2019,0,15502.0,9,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
1104,33000,36,2019,0,9669.0,9,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1105,13000,12,2018,0,50873.0,39,11520.0,0,1,0,0,0,1,0,0,0,0,0,0
1106,33000,36,2019,0,14117.0,9,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1107,16500,15,2019,0,46820.0,9,1140.0,0,1,0,0,0,0,0,0,0,1,0,0
1108,33000,36,2019,0,7247.0,9,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
1109,34500,14,2017,0,40991.0,27,2880.0,0,1,0,0,0,0,0,0,0,1,0,0
1110,33500,36,2019,0,9023.0,9,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1111,48000,36,2018,0,8047.0,32,4320.0,0,1,0,0,0,0,0,0,0,0,0,1
1112,54500,36,2019,0,3966.0,9,2880.0,0,1,0,0,0,0,0,0,0,1,0,0
1113,13200,12,2018,0,41014.0,32,4320.0,0,1,0,0,0,0,0,0,0,0,1,0
1114,31500,36,2018,0,20907.0,9,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1115,17400,36,2017,0,89795.0,9,2880.0,0,1,0,0,0,0,0,0,0,1,0,0
1116,26000,36,2017,0,57158.0,9,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1117,1700,32,2013,1,126718.0,36,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1118,11000,32,2013,0,83976.0,9,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1119,21000,15,2018,0,12554.0,36,14400.0,0,1,0,0,0,0,0,1,0,0,0,0
1120,5500,32,2015,0,60707.0,36,14400.0,0,1,0,0,0,0,0,1,0,0,0,0
1121,7500,32,2014,0,40110.0,36,14400.0,0,1,0,0,0,0,0,0,0,1,0,0
1122,15800,12,2019,0,28038.0,16,1260.0,0,1,0,0,0,0,0,0,0,0,1,0
1123,16900,65,2019,0,26643.0,16,1260.0,0,1,0,0,0,0,0,0,0,1,0,0
1124,25000,36,2019,0,36127.0,16,1260.0,0,1,0,0,0,0,0,0,0,0,0,1
1125,18000,32,2019,1,19983.0,15,4320.0,0,1,0,0,0,1,0,0,0,0,0,0
1126,15600,12,2019,0,29926.0,16,1260.0,0,1,0,0,0,1,0,0,0,0,0,0
1127,23800,36,2019,0,36750.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1128,16800,65,2019,0,27312.0,16,1260.0,0,1,0,0,0,1,0,0,0,0,0,0
1129,22700,36,2019,0,49575.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1130,23300,14,2019,0,30279.0,27,2880.0,0,1,0,0,0,0,0,0,0,1,0,0
1131,23500,14,2019,0,25825.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1132,25500,36,2019,0,32474.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1133,21800,14,2019,0,30585.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1134,22800,36,2019,0,36203.0,27,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
1135,18200,12,2019,0,29602.0,16,1260.0,0,1,0,0,0,0,0,0,0,1,0,0
1136,23500,14,2019,0,28689.0,27,2880.0,0,1,0,0,0,0,0,0,0,1,0,0
1137,25700,36,2019,0,31447.0,27,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1138,15700,12,2019,0,39148.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1139,17500,65,2018,0,33495.0,16,1260.0,0,1,0,0,0,0,0,0,0,0,1,0
1140,15700,12,2019,0,35274.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1141,16500,12,2018,0,48745.0,10,1260.0,0,1,0,0,0,0,0,0,0,0,0,1
1142,16100,12,2019,0,31297.0,27,2880.0,0,1,0,0,0,0,0,0,0,1,0,0
1143,15600,12,2019,0,38745.0,27,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1144,15400,12,2019,0,37704.0,27,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
1145,28200,36,2017,0,27060.0,16,1260.0,0,1,0,0,0,0,0,0,0,0,0,1
1146,15300,12,2019,0,40002.0,27,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1147,15900,12,2019,0,34930.0,27,2880.0,0,1,0,0,0,0,0,0,0,1,0,0
1148,17700,32,2016,0,22863.0,10,1260.0,0,1,0,0,0,0,0,1,0,0,0,0
1149,15800,12,2019,0,36876.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1150,15900,12,2019,0,34264.0,27,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1151,25300,15,2019,0,17515.0,25,1260.0,0,1,0,0,0,0,0,0,0,1,0,0
1152,16300,12,2019,0,27071.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1153,29500,36,2019,0,14656.0,25,1260.0,0,1,0,0,0,0,0,1,0,0,0,0
1154,14500,12,2019,0,35652.0,27,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
1155,15400,12,2019,0,30055.0,27,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1156,15400,12,2019,0,43088.0,27,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1157,15100,12,2019,0,33641.0,27,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1158,15000,12,2019,0,34797.0,27,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
1159,15500,12,2019,0,43943.0,27,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
1160,15000,12,2019,0,35744.0,27,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1161,15200,12,2019,0,31542.0,27,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1162,15700,12,2019,0,26899.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1163,16100,65,2019,0,29985.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1164,16300,65,2018,0,37009.0,36,1260.0,0,1,0,0,0,0,0,0,0,0,1,0
1165,16000,65,2019,0,30731.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1166,16900,65,2019,0,30062.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1167,17000,65,2019,0,28295.0,27,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1168,17300,65,2019,0,25534.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1169,15900,65,2019,0,29716.0,27,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
1170,15700,65,2019,0,34294.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1171,16900,65,2019,0,27643.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1172,15500,65,2019,0,35516.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1173,15100,65,2019,0,40674.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1174,15500,65,2019,0,32494.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,0,1
1175,15400,65,2019,0,35047.0,27,2880.0,0,1,0,0,0,0,0,0,0,1,0,0
1176,16500,65,2019,0,32898.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1177,42500,14,2015,0,13740.0,36,1260.0,0,1,0,0,0,1,0,0,0,0,0,0
1178,16600,65,2019,0,23132.0,27,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1179,15200,65,2019,0,37174.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1180,15800,65,2019,0,34023.0,27,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1181,16900,65,2019,0,30021.0,27,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1182,11100,12,2017,0,51469.0,27,2880.0,0,1,0,0,0,0,0,1,0,0,0,0
1183,15600,65,2019,0,31237.0,27,2880.0,0,1,0,0,0,0,0,0,1,0,0,0
1184,16900,65,2019,0,30186.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1185,15300,65,2019,0,41956.0,27,2880.0,0,1,0,0,0,0,0,0,0,0,1,0
1186,16600,65,2019,0,30727.0,27,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
1187,21800,36,2017,0,38956.0,32,2880.0,0,1,0,0,0,1,0,0,0,0,0,0
1188,36500,15,2018,0,22036.0,39,1260.0,0,1,0,0,0,0,0,0,0,0,0,1
1189,26300,36,2019,0,26462.0,7,1260.0,0,1,0,0,0,0,0,0,0,1,0,0
1190,20900,14,2019,0,23143.0,7,1260.0,0,1,0,0,0,0,0,0,0,1,0,0
1191,20100,14,2019,0,17340.0,7,1260.0,0,1,0,0,0,0,0,1,0,0,0,0
1192,26700,15,2019,0,29749.0,7,1260.0,0,1,0,0,0,0,0,1,0,0,0,0
1193,23900,15,2019,0,35248.0,7,1260.0,0,1,0,0,0,0,0,0,0,0,0,1
